Annotation Cluster 1	Enrichment Score: 5.993273411025394
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-8953897~Cellular responses to stimuli	55	9.27487352445194	2.0947837866854094E-7	KEAP1, TXN2, PSMD8, MT2A, KAT5, RPL36, RPLP2, ATP6V1E2, H3-3B, TSPYL2, G6PD, GPX3, TALDO1, CYBA, ITFG2, TUBA4A, BLVRB, ATF5, TKT, RPL28, SQSTM1, MT1E, CAMK2B, PPP1R15A, ANAPC15, SMARCD3, GSTP1, HM13, COX5B, DPP3, PSMB6, DNAJB1, EXOSC5, EXOSC4, BAG3, EXOSC9, LMNA, BAG1, HSF1, HMOX1, SH3BP4, RPL18, RPL17, NQO1, SURF1, CBX4, HMGA1, NR1D1, YIF1A, TNRC6C, MAPK11, PSMC3, PSMC4, ID1, FAU	357	803	10946	2.1000729058746788	2.230696128950882E-4	2.2330395166066463E-4	2.1974281922329945E-4
REACTOME_PATHWAY	R-HSA-2262752~Cellular responses to stress	53	8.937605396290051	6.829247589197449E-7	KEAP1, TXN2, PSMD8, KAT5, RPL36, RPLP2, ATP6V1E2, H3-3B, TSPYL2, G6PD, GPX3, TALDO1, CYBA, ITFG2, TUBA4A, BLVRB, ATF5, TKT, RPL28, SQSTM1, CAMK2B, PPP1R15A, ANAPC15, SMARCD3, GSTP1, HM13, COX5B, DPP3, PSMB6, DNAJB1, EXOSC5, EXOSC4, BAG3, EXOSC9, LMNA, BAG1, HSF1, HMOX1, SH3BP4, RPL18, RPL17, NQO1, SURF1, CBX4, HMGA1, NR1D1, YIF1A, TNRC6C, MAPK11, PSMC3, PSMC4, ID1, FAU	357	789	10946	2.059615227586599	7.270506871215332E-4	3.6399889650422403E-4	3.581940360534062E-4
REACTOME_PATHWAY	R-HSA-9711123~Cellular response to chemical stress	21	3.541315345699832	7.322640361123988E-6	NQO1, G6PD, SURF1, SMARCD3, GPX3, GSTP1, HM13, TALDO1, KEAP1, CYBA, COX5B, TXN2, DPP3, PSMD8, PSMB6, PSMC3, PSMC4, BLVRB, HMOX1, TKT, SQSTM1	357	199	10946	3.235589713272244	0.0077683100375492975	0.0026019782083193904	0.002560483246273021

Annotation Cluster 2	Enrichment Score: 4.754386180056172
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006412~translation	21	3.541315345699832	3.084213325288719E-6	PABPC4, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL41, MRPL52, COPS5, RPS6KB2, EEF1A2, RPL36, RPLP2, FAU, RPL18, RPL28, RPL17	525	223	19333	3.4678026905829595	0.007022663356943903	0.007044343234959434	0.007041259021634145
GOTERM_BP_DIRECT	GO:0032543~mitochondrial translation	13	2.1922428330522767	1.0948452391521787E-5	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	525	96	19333	4.986686507936508	0.02470701010079812	0.01250313263111788	0.01249765840492212
REACTOME_PATHWAY	R-HSA-5368286~Mitochondrial translation initiation	13	2.1922428330522767	2.293718931133087E-5	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	357	87	10946	4.581538362471425	0.02413242856178832	0.0034930062579826724	0.0034373016553694404
REACTOME_PATHWAY	R-HSA-5389840~Mitochondrial translation elongation	13	2.1922428330522767	2.293718931133087E-5	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	357	87	10946	4.581538362471425	0.02413242856178832	0.0034930062579826724	0.0034373016553694404
REACTOME_PATHWAY	R-HSA-5419276~Mitochondrial translation termination	13	2.1922428330522767	2.293718931133087E-5	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	357	87	10946	4.581538362471425	0.02413242856178832	0.0034930062579826724	0.0034373016553694404
REACTOME_PATHWAY	R-HSA-72766~Translation	25	4.215851602023609	2.843511441045479E-5	MRPS12, MRPL12, MRPL57, MRPL54, MRPL41, RPL36, RPLP2, RPL18, RPL17, SEC11C, GADD45GIP1, SSR4, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPS7, MRPL24, MRPL52, EEF1D, EEF1A2, EIF3G, TARS2, FAU, RPL28	357	292	10946	2.6250911323433486	0.02982986641009777	0.0037889789951931004	0.0037285543770708843
REACTOME_PATHWAY	R-HSA-5368287~Mitochondrial translation	13	2.1922428330522767	4.521931915440401E-5	GADD45GIP1, MRPS12, MRPS18B, MRPS18A, MRPL28, MRPL23, MRPL12, MRPS7, MRPL24, MRPL57, MRPL54, MRPL41, MRPL52	357	93	10946	4.285955242311978	0.04701838171868156	0.005355977135399408	0.005270562865885535

Annotation Cluster 3	Enrichment Score: 4.024583024621164
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-8953854~Metabolism of RNA	46	7.75716694772344	1.4383515266946131E-5	DDX49, URM1, TSR3, RRP1, HSD17B10, WDR46, PQBP1, PSMD8, PSMB6, EMG1, EXOSC5, EXOSC4, EXOSC9, PES1, ZMAT5, RPL36, RPLP2, POLR2F, POLR2G, BUD23, RPL18, DCPS, RPL17, RBM10, POLR2L, CCDC12, GPKOW, BUD31, WDR18, YJU2, TRMT1, GTF2F1, LENG1, BOP1, CTU2, MAPK11, XAB2, PSMC3, PSMC4, RBM42, SNRNP25, FAU, SNRPC, GEMIN8, RPL28, SUGP1	357	716	10946	1.9698449212087068	0.015201821696123607	0.0034930062579826724	0.0034373016553694404
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	14	2.360876897133221	5.78255153698605E-5	DDX49, WDR18, RRP1, DDX54, PA2G4, BOP1, EMG1, EXOSC5, EXOSC4, EXOSC9, PES1, RRP12, NOP53, RMRP	525	131	19333	3.9354707379134863	0.12377741078679205	0.02790474536454824	0.02789252787533434
REACTOME_PATHWAY	R-HSA-72312~rRNA processing	19	3.204047217537943	1.2458001414229032E-4	DDX49, WDR18, TSR3, RRP1, HSD17B10, WDR46, BOP1, EMG1, EXOSC5, EXOSC4, EXOSC9, PES1, RPL36, RPLP2, BUD23, FAU, RPL18, RPL28, RPL17	357	205	10946	2.8417571906811503	0.12425995138781532	0.012072935915971044	0.011880403166842048
REACTOME_PATHWAY	R-HSA-8868773~rRNA processing in the nucleus and cytosol	18	3.0354131534569984	2.0855351737482508E-4	DDX49, WDR18, TSR3, RRP1, WDR46, BOP1, EMG1, EXOSC5, EXOSC4, EXOSC9, PES1, RPL36, RPLP2, BUD23, FAU, RPL18, RPL28, RPL17	357	195	10946	2.8302521008403363	0.19919087811697067	0.01852650412679696	0.01823105331051596
REACTOME_PATHWAY	R-HSA-6791226~Major pathway of rRNA processing in the nucleolus and cytosol	17	2.866779089376054	3.4868593652578357E-4	DDX49, WDR18, RRP1, WDR46, BOP1, EMG1, EXOSC5, EXOSC4, EXOSC9, PES1, RPL36, RPLP2, BUD23, FAU, RPL18, RPL28, RPL17	357	185	10946	2.8175032175032175	0.31024256026213737	0.026862841996355896	0.02643444770560726

Annotation Cluster 4	Enrichment Score: 3.5512209873195513
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	11	1.854974704890388	1.8102051373308372E-5	SURF1, NDUFA13, NDUFS8, NDUFB7, NDUFA6, NDUFS7, NDUFA11, NDUFS6, NDUFS5, ATP5F1D, NDUFV1	525	70	19333	5.7867482993197275	0.04051976380526401	0.013781695112212108	0.013775661095087672
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	10	1.6863406408094435	6.10874460695014E-5	NDUFA13, NDUFS8, NDUFB7, NDUFA6, NDUFS7, NDUFA11, NDUFS6, NDUFS5, ATP5F1D, NDUFV1	525	65	19333	5.665347985347986	0.13028445266539657	0.02790474536454824	0.02789252787533434
REACTOME_PATHWAY	R-HSA-1428517~The citric acid (TCA) cycle and respiratory electron transport	18	3.0354131534569984	6.808490415288251E-5	NDUFA13, SURF1, FAHD1, NDUFB7, NDUFA6, NDUFA11, ETFB, COX5B, ATP5F1D, GSTZ1, NDUFS8, NDUFS7, MPC1, NDUFS6, MPC2, NDUFS5, NDUFV1, PDK2	357	178	10946	3.1005570767632893	0.0699462431747564	0.007257850782697275	0.007142106445637376
REACTOME_PATHWAY	R-HSA-6799198~Complex I biogenesis	9	1.5177065767284992	4.748212200133141E-4	NDUFA13, NDUFS8, NDUFB7, NDUFA6, NDUFS7, NDUFA11, NDUFS6, NDUFS5, NDUFV1	357	57	10946	4.841220698805839	0.3969798654727613	0.033713230381344286	0.03317558974674499
